,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
,1박 2일,1,5,LLLF,제주특별자치도 서귀포시 대정읍 무릉사장로 8 1층,카페,,
,1박 2일,1,6,신화관 제주신화월드 호텔 앤 리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 신화관,숙소,,
,1박 2일,1,7,포크너 제주신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 제주신화월드 신화쇼핑스트리트 F01호,맛집,,
--- Day 2 코스 시작 ---,,,,,,,,
,1박 2일,2,8,수풀,제주특별자치도 제주시 한림읍 한수풀로 36 2층,카페,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
[Jeju vlog] 인생 스팟들로 꽉 채운 2박3일 제주 여행🍊| 제주서쪽감성숙소 | 판포포구수영 | 금오름 & 반딧불이 | 용머리해안 | 소품샵쇼핑 | 바리메오름 | 싱싱잇,2박 3일,1,1,제주서쪽감성숙소 제주애물들다,제주특별자치도 제주시 한경면 고조로 492-8,숙소,"216,552",https://www.youtube.com/watch?v=7qUvab6Byog&t=0s
,2박 3일,1,2,아니따 파스타 한림금악본점,제주특별자치도 제주시 한림읍 금악로1길 1 아니따 파스타,관광지,,썸네일 ID
,2박 3일,1,3,위드시티호텔,제주특별자치도 제주시 노연로 34,맛집,,7qUvab6Byog
--- Day 2 코스 시작 ---,,,,,,,,
,2박 3일,2,4,페쪼 협재판포포구점,제주특별자치도 제주시 한경면 일주서로 4459-4 페쪼,관광지,,
,2박 3일,2,5,섬곳 용머리해안본점,제주특별자치도 서귀포시 안덕면 사계남로216번길 29 107호,관광지,,
,2박 3일,2,6,선물고팡 제주소품샵 공항점,제주특별자치도 제주시 월성로 15 선물고팡 제주공항점,기타,,
--- Day 3 코스 시작 ---,,,,,,,,
,2박 3일,3,7,바리메오름 주차장입구,제주특별자치도 제주시 애월읍,관광지,,
,2박 3일,3,8,싱싱잇,제주특별자치도 제주시 한림읍 한림로 181 싱싱잇,맛집,,
,2박 3일,3,9,제주국제공항,제주특별자치도 제주시 공항로 2 제주국제공항,기타,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"내가 사랑하는 여름 제주, 2박3일 식도락 제주여행 브이로그🌴",2박 3일,1,1,이춘옥원조고등어쌈밥 제주애월본점,제주특별자치도 제주시 애월읍 일주서로 7213,맛집,"17,980",https://www.youtube.com/watch?v=eXJOah3XATo&t=56s
,2박 3일,1,2,히포파운드,제주 제주시 연대마을길 28,카페,,썸네일 ID
,2박 3일,1,3,잔물결 협재 본점,제주특별자치도 제주시 한림읍 금능길 58-1 1층,카페,,eXJOah3XATo
,2박 3일,1,4,금악마을 꿀봉,제주 제주시 한림읍 금악로1길 3,맛집,,
,2박 3일,1,5,성이시돌목장,제주특별자치 제주시 산록남로 53,관광지,,
,2박 3일,1,6,카멜리아힐,제주특별자치도 서귀포시 안덕면 병악로 166,관광지,,
,2박 3일,1,7,스위트호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 67 스위트호텔,숙소,,
,2박 3일,1,8,신우성흑돼지 중문점,제주특별자치도 서귀포시 중문관광로72번길 29-9 신우성흑돼지,맛집,,
,2박 3일,1,9,라타베르나,제주특별자치도 서귀포시 중문관광로72번길 67 1층,맛집,,
--- Day 2 코스 시작 ---,,,,,,,,
,2박 3일,2,10,서귀포아케이드상가,제주특별자치도 서귀포시 중정로73번길 13,관광지,,
,2박 3일,2,11,청아투명카약,제주특별자치도 제주시 애월읍 애월로 11 한담공원,관광지,,
,2박 3일,2,12,기억나는집,제주특별자치도 서귀포시 중앙로 6,맛집,,
,2박 3일,2,13,큰엉해안경승지,제주특별자치도 서귀포시 남원읍 태위로 522-17 큰엉전망대,관광지,,
,2박 3일,2,14,지환이네수산물,제주 서귀포시 성산읍 신산리 1130-17,맛집,,
,2박 3일,2,15,온더스톤 게스트하우스 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 성산등용로 100-4,관광지,,
,2박 3일,2,16,호끌락다락,제주 제주시 조천읍 함덕10길 6,맛집,,
,2박 3일,2,17,제주삼춘 함덕해수욕장 흑돼지,제주특별자치도 제주시 조천읍 신북로 537-1 1층,관광지,,
,2박 3일,2,18,쥐구멍,제주특별자치도 제주시 인다1길 58-8 1층,맛집,,
--- Day 3 코스 시작 ---,,,,,,,,
,2박 3일,3,19,함덕골목 오라점,제주특별자치도 제주시 오라로 124 1층,맛집,,
,2박 3일,3,20,제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023 제주돌문화공원,관광지,,
,2박 3일,3,21,카페진정성 종점,제주특별자치도 제주시 서해안로 124,카페,,
,2박 3일,3,22,유리네식당,제주특별자치도 제주시 연북로 146,맛집,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
3 Days Solo in Jeju | Exploring the Best Food Spots and Cafe Hopping☕️,2박 3일,1,1,올리브영 제주연동점,제주특별자치도 제주시 신광로 21,기타,"88,962",https://www.youtube.com/watch?v=hx4-j0WOTd4&t=73s
,2박 3일,1,2,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,숙소,,썸네일 ID
,2박 3일,1,3,프릳츠 제주성산점,제주특별자치도 서귀포시 성산읍 일출로 222,카페,,hx4-j0WOTd4
,2박 3일,1,4,단백,제주특별자치도 서귀포시 성산읍 고성동서로56번길 15 2층 단백,맛집,,
,2박 3일,1,5,하나로마트 성산일출봉농협본점,제주특별자치도 서귀포시 성산읍 일주동로 4282,기타,,
--- Day 2 코스 시작 ---,,,,,,,,
,2박 3일,2,6,유민 아르누보 뮤지엄,제주특별자치도 서귀포시 성산읍 섭지코지로 107 휘닉스 아일랜드 제주,관광지,,
,2박 3일,2,7,호자,제주특별자치도 제주시 구좌읍 세화8길 7 1층,맛집,,
,2박 3일,2,8,아코제주,제주특별자치도 제주시 구좌읍 중산간동로 2263 아코제주,카페,,
,2박 3일,2,9,세화민속오일시장,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,관광지,,
,2박 3일,2,10,꽃길만걷차 애월점,제주특별자치도 제주시 애월읍 고내동길 21 이강센스타운 102동 15~16호 라인 1층,맛집,,
,2박 3일,2,11,선셋봉고,제주특별자치도 제주시 구좌읍 해맞이해안로 1400,맛집,,
,2박 3일,2,12,차한모금,제주특별자치도 제주시 구좌읍 비자숲길 21 검은색 건물,카페,,
,2박 3일,2,13,라마다제주시티홀,제주특별자치도 제주시 중앙로 304,숙소,,
,2박 3일,2,14,트리피덕,제주특별자치도 제주시 조천읍 함덕8길 2 1층,맛집,,
--- Day 3 코스 시작 ---,,,,,,,,
,2박 3일,3,15,예사랑,제주특별자치도 제주시 조천읍 신북로 544 예사랑,맛집,,
